"" "T cells CD8" "Monocytes" "T cells CD4" "NKT cells" "B cells" "NK cells"
"TREM1" -0.0787061290675799 0.0471731315068186 -0.0646702901691916 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TREML1" -0.0663374717274317 0.181877578066086 -0.0731549130104545 -0.0528749162392846 -0.09641978855325 -0.0567553351138512
"TRIB3" -0.0539208375973814 -0.0878481405752852 -0.0727223225017215 -0.0598434303687485 -0.09641978855325 0.00437572866568005
"TRIM32" -0.0764468267480949 -0.0940428850426624 -0.087429382725675 -0.0581485131349814 -0.09641978855325 -0.09641978855325
"TRIM35" -0.0606100079833215 -0.0919978354253505 -0.090625453676883 -0.0246084399196975 -0.0470800416498837 -0.00870468294726519
"TRIM66" -0.0896467178199122 -0.0918913390208731 -0.09641978855325 -0.0695759275858019 -0.09641978855325 -0.09641978855325
"TRIP13" -0.0797193974641745 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TRIQK" -0.0863888104335414 -0.0290791017684502 -0.0918727313150496 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TRMT44" -0.0909658740097681 -0.0878799484705962 -0.09641978855325 -0.0550609701478133 -0.09641978855325 -0.09641978855325
"TRPM6" -0.09641978855325 -0.09641978855325 -0.0858347186912455 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TRPV3" -0.09641978855325 -0.0927923309408142 -0.0718464157692607 -0.0760042035820458 -0.09641978855325 -0.09641978855325
"TRUB1" -0.0901748693858595 -0.080711575479974 -0.09641978855325 -0.09641978855325 -0.0706200809683862 -0.09641978855325
"TSEN15" -0.00990910291593203 -0.0820993695784069 -0.0624477725860092 0.122006085522343 -0.09641978855325 -0.0396447192722482
"TSEN54" 0.138734948477702 -0.0840513944083981 -0.0250152270042671 0.278615881509479 -0.09641978855325 0.120915526746389
"TSHZ2" -0.0888826190983094 -0.09641978855325 0.0903128338569641 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TSPAN13" -0.0866422403439014 -0.0799113776559912 -0.09641978855325 -0.09641978855325 0.257939403997624 -0.09641978855325
"TSPAN18" -0.09641978855325 -0.0900406869865672 -0.0693905556493489 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TSPAN2" -0.0890893631620704 -0.0415438485344322 -0.0840853762497003 0.0394330397692884 -0.09641978855325 0.0219317875285146
"TSPAN3" -0.0864886927756067 -0.0678088453773349 -0.0756292834650475 -0.09641978855325 0.204976185928385 -0.0525622357502578
"TSPAN32" -0.0279138025571528 -0.0394472955568688 -0.0430992838887443 0.113552741693541 -0.09641978855325 0.22962411641926
"TSPAN4" -0.0822306843777856 -0.0232365511554213 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0658765809445715
"TSPAN5" -0.0195754361371713 -0.0948387457838214 -0.0330065439737999 -0.0378526869091419 -0.09641978855325 0.0113031935506568
"TST" -0.0911012801442829 -0.0362882351758292 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0555372100659345
"TTC16" -0.0087219273706342 -0.09641978855325 -0.09641978855325 -0.0113252283082469 -0.09641978855325 -0.0153402475113283
"TTC28" -0.0839631478996109 -0.09641978855325 -0.09641978855325 -0.0695759275858019 -0.09641978855325 -0.09641978855325
"TTC31" -0.0751502108464748 -0.0728511387069408 -0.0894713606129393 -0.0742725530258028 -0.0233371895820228 -0.09641978855325
"TTC38" 0.0171861020207311 -0.0814712409042397 -0.0899745043250864 0.374710242765072 -0.09641978855325 0.55345143312655
"TTC9" -0.0830337467708669 -0.0825023897215199 -0.0656459387717062 -0.09641978855325 -0.0396267434126412 -0.09641978855325
"TTYH3" -0.09641978855325 0.0439641815340059 -0.0917428694280305 -0.09641978855325 -0.09641978855325 -0.0712024676503326
"TUBB1" -0.0681068656861336 0.425574346888105 -0.0618173692938578 -0.0730819199812864 -0.09641978855325 -0.0567553351138512
"TUBB6" -0.0898947761429485 -0.0916758269487499 -0.09641978855325 -0.09641978855325 -0.0325144585785689 -0.09641978855325
"TUBD1" -0.0694479346557534 -0.0877584425544419 -0.0746247952699211 -0.0799293626594738 0.00725386446160712 -0.0613280170420379
"TUBE1" -0.065600964159206 -0.0934632201258447 -0.0549877818472768 -0.09641978855325 -0.0813624271004515 -0.09641978855325
"TUBGCP5" -0.0933295111824586 -0.0875593990296379 -0.0503987967215835 -0.0194659791560125 -0.09641978855325 -0.09641978855325
"TUT1" -0.0906347893151285 -0.0788468622688467 -0.0638755102542978 -0.09641978855325 -0.09641978855325 -0.0766532314584503
"TVP23B" -0.0666683683273543 -0.0900870967488267 -0.0912913881807647 -0.0352195646888598 -0.09641978855325 0.0332670554019056
"TWSG1" -0.0605131404408788 -0.0779936058015734 -0.0852122743837455 -0.09641978855325 -0.09641978855325 -0.09641978855325
"TXK" -0.0428099868844786 -0.09641978855325 0.299777181913688 -0.0587245626863862 -0.09641978855325 0.594149215544006
"TYROBP" 0.787319368331072 11.0825516987757 0.459632712279824 0.71760154783377 0.26473914404823 5.21657809586625
"U91328.19" -0.088967152371978 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"UAP1" -0.00718457331105364 -0.0779429684126649 -0.0782654088709989 0.0442778251127728 -0.0326658901800142 -0.09641978855325
"UBASH3A" -0.0350172789118502 -0.09641978855325 -0.0409595600961994 -0.0488009550054087 -0.09641978855325 -0.09641978855325
"UBE2E2" -0.087836148756263 -0.0179164149539001 -0.09641978855325 -0.09641978855325 0.0117007350376373 -0.09641978855325
"UBE2F" 0.0602231719430399 0.148577615635512 0.0287621140639873 0.131049014419435 -0.0609508421127334 0.643598824437711
"UBE2S" -0.0530572179700618 -0.0751416144717085 -0.0693102743304116 -0.09641978855325 -0.0813624271004515 -0.0150378519109783
"UBE2T" -0.0749098302339784 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"ULK1" -0.0730799953968019 -0.0438003388686833 -0.09641978855325 -0.0344359274795022 -0.09641978855325 -0.09641978855325
"UNC5CL" -0.0858039652535884 -0.0954389201952884 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"UNG" -0.0806870299977194 -0.0920984806787009 -0.0696446742873333 -0.0644883844773575 -0.09641978855325 -0.0148320859205003
"UNK" -0.076656608480994 -0.09177051008559 -0.063659262853765 0.00260957756703264 -0.09641978855325 -0.0286576670660362
"UPB1" -0.0891714846729386 -0.09641978855325 -0.0837599199594969 -0.0718501991399883 -0.09641978855325 -0.09641978855325
"UPRT" -0.0747867507582901 -0.0750699800264911 -0.0891291264374356 -0.09641978855325 -0.09641978855325 -0.09641978855325
"USB1" 0.0160177156608974 -0.054514089329268 -0.067105389767476 0.0956819231419314 -0.074248010808367 0.145469888258188
"USF1" -0.09641978855325 -0.0747169463854439 -0.0661308887954008 -0.09641978855325 -0.09641978855325 -0.09641978855325
"USP20" -0.065030685389879 -0.0916717061136333 -0.0470703239677999 -0.09641978855325 -0.09641978855325 -0.09641978855325
"USP28" 0.049132375134266 -0.0716963802951425 -0.09641978855325 -0.0548360318808756 -0.09641978855325 -0.0571180509089399
"USP39" -0.0393456149937386 -0.0557553807089524 -0.0672825017149897 -0.0798327239704573 -0.09641978855325 -0.0532840983214833
"USP42" -0.00614454944809462 -0.0750160857972997 -0.0692091946538077 -0.0289516578146314 -0.0813624271004515 -0.0738128025723262
"USP45" -0.0889603690259392 -0.0896013696345743 -0.0916970365372612 -0.0795035998106744 -0.00288618962448752 -0.09641978855325
"USP46" -0.073560861988954 -0.0938593811742218 -0.0790583324724032 -0.0251195018312699 -0.0813624271004515 -0.09641978855325
"USP49" -0.0708169205952424 -0.0714280223307377 -0.0883182953615573 -0.09641978855325 -0.09641978855325 -0.09641978855325
"USP53" -0.0656968513566482 -0.0864615162646043 0.0253796396438669 -0.09641978855325 0.0314130230693145 -0.0657632965796891
"USP6" -0.09641978855325 -0.0597338233900278 -0.0702607196799113 -0.09641978855325 -0.09641978855325 -0.09641978855325
"UTP14A" -0.0822303477638927 -0.0776655077396547 -0.0578722718630924 -0.0832428020522829 0.0459783623688925 0.00872768774588972
"UTP14C" -0.0734683850443288 -0.0766469867907813 -0.0745712614666262 -0.0276543470174206 -0.09641978855325 -0.09641978855325
"UTP20" -0.0739573871031233 -0.0948124686203102 -0.0751248252476367 -0.09641978855325 -0.09641978855325 -0.0712024676503326
"UVSSA" -0.0871592734939925 -0.0797783156660707 -0.0775359252540464 -0.0150743540505824 -0.09641978855325 -0.0597345702646425
"UXS1" -0.0681287301323969 -0.0407085097520726 0.0777158865995523 -0.0613725287661308 -0.0643979660596744 -0.09641978855325
"VAMP1" -0.0666003796983903 -0.0896558220376015 -0.0447692270212431 -0.0765209084885161 -0.09641978855325 -0.0485377534582584
"VANGL1" -0.0766857750261741 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0237081089603814
"VCAM1" -0.0649133048819792 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"VCAN" 0.1485625318202 3.98976637889261 0.00402968464090943 0.00585442723535429 -0.0464936141033402 0.186259672977959
"VNN1" -0.0912075250887564 0.058999274683325 -0.0810299082383738 -0.09641978855325 -0.09641978855325 -0.0836295249694706
"VPREB3" -0.09641978855325 -0.0919240839005062 -0.09641978855325 -0.09641978855325 1.1871839792346 -0.09641978855325
"VPS16" -0.0334266699575818 -0.0479572968427266 -0.0740852633659511 -0.0410827730265214 -0.09641978855325 0.0696871258861455
"VPS26B" 0.0162673616443663 -0.0281530061107885 -0.021808726609723 0.0768786651844992 -0.0803066137800317 0.268234042786629
"VPS33B" -0.0583880187251267 -0.0840453568516305 -0.0878249815086109 -0.0765209084885161 -0.09641978855325 -0.0836295249694706
"VSIG1" -0.0794467168449378 -0.0954022065683961 -0.0644137473522493 -0.09641978855325 -0.09641978855325 -0.09641978855325
"VSNL1" -0.0725803067468989 -0.09641978855325 -0.0861379788457802 -0.09641978855325 -0.09641978855325 -0.09641978855325
"VSTM1" -0.0912075250887564 0.0641911791753689 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"VTI1A" -0.0416559017449039 -0.0500977916133449 -0.0900367010130024 0.0017993955020556 -0.09641978855325 -0.0712024676503326
"VWA5A" -0.0825703668134265 -0.084631538533353 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0238755930729436
"VWA8" -0.0801586876213784 -0.0807061518999516 -0.0829877289672621 -0.0691307729303446 -0.09641978855325 -0.00130558550150571
"WARS" -0.0725226835458625 0.106722093090327 -0.09641978855325 -0.0851522061471682 -0.0740944548255244 -0.0153006945810006
"WDFY3" -0.0849469715854402 0.0307284349459371 -0.0871875450802865 -0.0704124316586366 -0.09641978855325 -0.09641978855325
"WDFY4" -0.0909086527803891 -0.0693923699015435 -0.09641978855325 -0.09641978855325 -0.0411008287949646 -0.09641978855325
"WDHD1" -0.0933295111824586 -0.09641978855325 -0.0756047202317867 -0.09641978855325 -0.09641978855325 -0.0658765809445715
"WDPCP" -0.0680889425990538 -0.0837408485329954 -0.0891712673563853 -0.09641978855325 -0.0508592481085714 -0.09641978855325
"WDR24" -0.0727897670353466 -0.0868221592968917 -0.0851102650715022 -0.09641978855325 0.00336960415247836 -0.0699083144927194
"WDR44" -0.0897874047490913 -0.0794959865670392 -0.0880820184963522 -0.0310889943282245 -0.09641978855325 -0.09641978855325
"WDR5" -0.0816264536758824 -0.0651927158210451 -0.0925577830981603 -0.0516981060824683 -0.09641978855325 -0.09641978855325
"WDR55" -0.0183217148418917 -0.0703035421295587 -0.0679115937530246 -0.0523640995327609 -0.09641978855325 -0.0532840983214833
"WDR5B" -0.0802711864107105 -0.0872569191564613 -0.0836215478495018 -0.09641978855325 -0.0234342006811005 -0.09641978855325
"WDR66" -0.0888547895495527 -0.09641978855325 -0.0674980349556272 -0.09641978855325 -0.09641978855325 -0.09641978855325
"WDR81" -0.0437144112208129 -0.0599949191073906 -0.0875434303480863 -0.09641978855325 -0.09641978855325 -0.09641978855325
"WDR92" -0.0838283937116168 -0.089447021405519 -0.0883874959195207 -0.0613725287661308 -0.09641978855325 -0.0405459756767714
"WEE1" -0.0496620844953267 -0.09641978855325 -0.0935108795552153 -0.0729658881521252 0.0504303633858008 -0.0625128764777274
"WIPI1" -0.0637737859327651 -0.063463245002012 -0.0754324314108851 -0.0186808477585804 -0.0470800416498837 0.0896500552353066
"WLS" -0.0941086166448071 -0.0539829618711401 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"WNT16" -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0427485460622635 -0.09641978855325
"WRAP53" -0.0630703775780691 -0.0858525028708166 -0.0803840467173238 -0.09641978855325 -0.09641978855325 -0.09641978855325
"XCL1" -0.0363353127148851 -0.0937028904808863 -0.09641978855325 -0.0620380020791951 -0.09641978855325 0.247128613892749
"XCL2" 0.350448436333956 -0.0928690890825572 -0.09641978855325 0.0882541531411367 0.0293765092426499 0.484432519223434
"XRCC3" -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0283169557924738
"XYLT1" -0.09641978855325 -0.0648871935700373 -0.09641978855325 -0.0439711887601697 -0.09641978855325 -0.0681432084565839
"YES1" -0.0769633367900538 -0.0913864060758046 -0.09641978855325 -0.0750484755027536 -0.09641978855325 -0.043140643249328
"YPEL1" -0.0097829387778352 -0.0927761602209429 -0.0874262887798007 0.00376500742564273 -0.0732844048377959 0.164454531031484
"ZAP70" 0.210213690593721 -0.0886078112376615 0.0702706246229221 0.251157242248206 -0.0556442844363429 0.37214812707507
"ZBED1" -0.0596164708418067 -0.0668092772765342 -0.0602912934988081 -0.0819048311152616 0.0525487960995609 -0.09641978855325
"ZBTB14" -0.0891714846729386 -0.0756943612982981 -0.069041423863967 -0.0700658155513156 -0.0785140510564566 0.0207583117336161
"ZBTB16" -0.0879021529168249 0.100739050294327 -0.048109657947178 -0.0822393441624297 0.145220003471275 0.162596359960109
"ZBTB2" -0.0715228660716442 -0.0786307406327686 -0.0808151882803892 -0.0691307729303446 -0.09641978855325 -0.0325379310218577
"ZBTB22" -0.0866740634843783 -0.0699865896908756 -0.0919810230729594 -0.0759451307088653 -0.0335216396553001 -0.09641978855325
"ZBTB34" -0.0941086166448071 -0.0448055981480551 -0.0846409416083448 -0.09641978855325 -0.09641978855325 -0.09641978855325
"ZBTB42" -0.09641978855325 -0.0937185314719212 -0.0769861611113607 -0.0614892461440574 -0.0813624271004515 -0.09641978855325
"ZC3H12D" -0.0857761327609482 -0.0944903192094438 -0.0692390968259333 -0.09641978855325 -0.09641978855325 -0.09641978855325
"ZCWPW1" -0.063870392914714 -0.0825207188750196 -0.09641978855325 -0.09641978855325 -0.0320764532149823 -0.0332252257036885
"ZDHHC13" -0.0694292756352728 -0.0785618596995799 -0.0830345815971596 0.0063965851915624 -0.0785140510564566 -0.0657632965796891
"ZDHHC14" -0.0742072968920302 -0.0889093270545891 -0.09641978855325 -0.09641978855325 -0.0657843385224375 -0.09641978855325
"ZDHHC17" -0.0748140835745648 -0.053832878069793 -0.09641978855325 -0.0300208686836431 -0.09641978855325 -0.0415614599472383
"ZFAND4" -0.0680905823277751 -0.0953282069823874 -0.09641978855325 -0.0691307729303446 -0.09641978855325 -0.09641978855325
"ZFHX3" -0.0910387427455339 -0.00756264671970096 -0.09641978855325 -0.0734082706637561 -0.09641978855325 -0.0836295249694706
"ZFP14" -0.0487175008425784 -0.0714609728254037 -0.0413835044038783 -0.0742725530258028 -0.09641978855325 -0.09641978855325
"ZFP62" -0.0643064107142975 -0.0667001167108115 -0.0679767167337469 -0.0798327239704573 -0.09641978855325 -0.09641978855325
"ZFPL1" -0.0547164436199061 -0.0653991920713383 -0.0816499396155644 -0.0729658881521252 -0.0784919213020963 0.0496392116399462
"ZMAT4" -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0381641331359347
"ZNF107" -0.0511711782723044 -0.0920009201502392 -0.0755554325986816 -0.0799293626594738 0.0227680549713297 -0.09641978855325
"ZNF12" -0.0647544801044163 -0.0711650948850043 -0.0746843621055591 -0.0239420603369396 -0.09641978855325 -0.09641978855325
"ZNF124" -0.0760446152581058 -0.0819836522840067 -0.0849083006405171 -0.0724006380066805 -0.0234342006811005 -0.09641978855325
"ZNF136" -0.0877910407579839 -0.0814694343910269 -0.0774551213443135 -0.0302381315212649 -0.09641978855325 -0.0316707651321406
"ZNF138" -0.0704425836746356 -0.091804572138074 -0.0791950178533368 -0.09641978855325 -0.09641978855325 -0.0259670817134697
"ZNF14" -0.0824930587847868 -0.0891886836951267 -0.0911072503406188 -0.0428389331510583 -0.09641978855325 -0.09641978855325
"ZNF143" -0.07690690071977 -0.0648158587910282 -0.0750847049720406 0.0116630467981612 -0.0620354671557042 -0.09641978855325
"ZNF154" -0.0863804881195969 -0.0943326558166056 -0.085527112527997 -0.09641978855325 -0.0657843385224375 -0.09641978855325
"ZNF155" -0.0815894836165559 -0.0948213914157996 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"ZNF16" -0.0808581472369337 -0.0861281237899478 -0.0853338149580451 -0.062768144207898 -0.09641978855325 -0.09641978855325
"ZNF165" -0.0907846185413279 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0745859061982703 -0.09641978855325
"ZNF182" -0.0715530160429689 -0.0852315735959196 -0.0853917997823417 -0.09641978855325 -0.09641978855325 -0.0658765809445715
"ZNF185" -0.09641978855325 -0.0400959019795493 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"ZNF202" -0.0736100764972469 -0.0911534542296514 -0.0850706014374283 -0.09641978855325 -0.0486834312037158 -0.09641978855325
"ZNF25" -0.0896948851719545 -0.07317114135492 -0.0835709530361262 -0.0695759275858019 -0.09641978855325 -0.09641978855325
"ZNF250" -0.094473904361559 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0784697367795891 -0.0657632965796891
"ZNF260" -0.0670792459791343 -0.0922783017939631 -0.09641978855325 -0.0798327239704573 -0.0723436298983293 -0.09641978855325
"ZNF280B" -0.0756736391460624 -0.09641978855325 -0.0857510290180797 -0.0724006380066805 -0.09641978855325 -0.09641978855325
"ZNF320" -0.0846975882347004 -0.0855038253570432 -0.050990377109654 -0.09641978855325 -0.0174084648820818 -0.09641978855325
"ZNF330" -0.0359581125839773 0.0453367783790492 -0.0397766679468702 0.106014379264723 -0.0784919213020963 -0.0634087273036859
"ZNF331" -0.0733811196858647 -0.0768329710212638 -0.0646844286053957 -0.09641978855325 -0.09641978855325 -0.0121955203802671
