NAME	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells
HLA.DRA	474.755664257926	1690.66678275215	128.63306056784	214.741880868986	4952.87154316252	118.795588454538
HLA.DRB1	260.589900215633	486.917163457157	37.7863608932396	361.803147456799	1218.70299966772	91.4099868435532
HLA.DRB5	248.487657427994	440.71174599687	29.7341545032771	384.02293947677	1270.09431791703	75.8924512733088
HLA.G	2.06518052679568	3.13637388682842	6.32696218041123	16.6697364996249	12.8063754427391	16.5879785509415
HLCS	2.65389856970852	4.17871134907362	1	28.8643932263627	8.5258701787394	1
HLTF	3.67590030665818	3.16893704047231	1	12.5993071010785	6.19008693395616	1
HLX	4.07535450773156	30.4864524491226	1	5.88782442934649	8.3542930685788	1
HMGA1P4	3.43592304431919	2.19613688437894	10.3504039728624	1	17.4541341011929	1
HMGN4	5.62406218688001	6.20516136259462	2.00266508379272	16.3196399850177	1	10.1381783955186
HMOX1	1.79663247520083	45.2929128055543	1	1	8.5258701787394	1
HNMT	15.7075332205091	114.586349030657	3.96630280018985	5.88782442934649	7.17951490807972	24.3922633754095
HNRNPLL	11.0357895677364	8.86364999689472	21.3748581301869	9.08427043501459	1	1
HOMER2	1	5.23003609382084	3.82711086232536	1	1	12.1088893332445
HOPX	207.480937976072	9.15254116532578	35.3693659188289	688.966713605847	14.2934529744101	715.15849504228
HOXA10	4.72715427273169	2.38879788922517	1	14.018359990363	1	21.8849805300402
HOXB.AS1	5.02027481654718	2.76218086108294	14.485164344048	10.8946222727947	1	56.3369811387929
HOXB4	18.9297602957191	1	15.5079369580066	24.7747779090095	9.17828664894704	45.9984457735587
HP	2.15520396281168	20.6687031969495	1	1	1	1
HPGD	3.57116998519006	4.29574095404842	11.726301538292	19.1098716124928	1	72.6855702291709
HPSE	11.9631643650243	70.9981492535282	4.09747122449233	10.6062402136428	1	11.5669149891689
HRASLS2	6.02922187770841	1	1	1	1	1
HRH2	6.19557946424731	46.3520659437586	19.4563408089795	1	1	1
HS2ST1	4.90630167521642	8.0513599347939	7.71818442329548	5.88782442934649	1	21.4059109896887
hsa.mir.8072	9.96876344010927	1.84808938183613	4.75457119042434	1	26.3478301509157	14.6718482971713
HSD11B1L	1	1.93109002709472	11.2270843770321	1	18.0068027210884	1
HSD17B7	12.3630461136571	7.05154058444182	9.30875505950528	15.8158520886339	70.1233492403002	20.7712177712616
HSH2D	24.067345051833	19.680809318214	3.63850850391291	20.62279090011	87.0339283776373	223.987873047184
HVCN1	9.87692837477424	32.3122194937134	9.44205272062547	15.5179495456899	303.254921161616	29.9578084730547
HYAL3	1	1.93547819774512	3.06681602857166	6.92571523382873	1	1
HYLS1	10.1039161401188	3.63936637071651	10.8296376358705	15.0420183808488	30.7974825217282	1
HYPK	3.17185450312313	2.87739029550399	11.0674850905742	15.8201014088692	6.5540127742294	1
ICA1	3.13036105359137	2.28160362118009	14.0448920290143	6.92571523382873	1	1
ICOS	8.28171550065813	1	15.9842384364052	1	1	1
ID2	442.223023160201	165.516577206306	148.370213258451	973.909581128668	1	1234.25289096432
ID3	3.09766739385803	1.35828784272024	7.4628875852519	1	63.5709279829818	1
IER3	3.54034538819371	59.4984857868128	8.39597266254082	9.54000136640022	6.19008693395616	9.39271176909971
IER5	16.7047270900007	49.1414876728979	15.2832852396861	13.0803585450416	50.6980034819912	1
IFI27L1	3.67964280032007	3.62122676424099	7.371191504643	19.5054961323513	1	28.0300119116517
IFI30	24.6973391285276	222.174709876536	3.16736383536705	10.775648858693	26.1572327044025	29.246916477237
IFI44L	4.01856725902681	14.555626280597	11.9485330221977	1	1	1
IFIH1	5.50064247812169	11.7793466091396	8.21629453131409	26.0332073238525	12.874947429824	1
IFITM1	85.6928562690671	2.61707548472104	67.7578913966388	187.984878489392	12.037527593819	133.66143815445
IFITM3	17.5090033302621	162.337422975285	21.2614488628634	42.7625703015762	1	188.684655774911
IFNG	31.8526366258067	1	1	19.6058285415172	1	12.3785060021619
IFNGR2	11.6034525507569	135.157729634915	35.9230326970283	1	93.9662735234517	1
IFNL1	3.36653903132824	1	1	1	1	21.9056839145166
IFNLR1	1	1	1	1	15.9142431021626	1
IFT172	6.23445106311701	3.09269876620107	4.82119848069149	6.71735675162659	1	20.7226776367786
IFT43	7.440637348341	2.55466303953418	6.74728896565563	22.4832156207523	1	1
IFT57	10.8445584171389	5.86510856527569	18.1162597715754	13.9574995373049	126.946145722497	21.2167232734918
IGFBP3	21.8182966173706	1.73602093832366	3.53055646936762	1	1	1
IGFBP4	4.24075574423956	1	2.87577141099277	1	30.8284862043251	16.8413435048393
IGFBP7	2.94423442083648	20.563633351377	1	6.7093267561889	1	210.388477720622
IGJ	12.849846774808	11.1875963505455	11.6749351460209	8.63387915569297	280.521905656708	42.9427334832203
IGLL5	3.14220835975391	1	4.12338494094103	8.65304170142422	871.221578337864	1
IGSF6	8.76173264619291	99.5997879770815	6.30470208793074	4.88379679975144	1	10.1381783955186
IGSF9B	3.6408776164495	1	6.71791846274153	1	1	1
IKBKAP	2.38677405844975	7.37017838208875	1	1	18.5298209240863	13.9093889986187
IL12A	3.89234685023428	1	1	1	1	1
IL12RB2	1	1	3.79988128503351	1	1	23.2151620065356
IL13RA1	8.11898366380237	66.2850198103445	3.20017161338585	1	21.3419752371513	1
IL18	4.07815028972672	32.200633225039	1	5.88782442934649	6.19008693395616	30.4324184085133
IL18R1	26.7195427288331	1	7.38651884846785	21.3354232199748	1	52.7840408254773
IL18RAP	16.7319599944569	1	1	8.63387915569297	1	58.4658896558015
IL1B	2.32695400838693	14.3989890923496	1	1	1	1
IL1R2	9.0870456070408	51.3382354394289	1	1	1	1
IL1RN	3.04300576599091	51.3484850795273	8.14244900291412	1	1	1
IL21R	13.1576155550365	1.33809323529531	1	8.05736224028907	1	22.1338299783378
IL23A	9.11153860363265	1	12.5114210425884	1	9.45844787481496	1
IL2RB	75.8544710024617	1.85472934567904	9.92813552175665	70.8748257858247	1	416.92781288483
IL32	1973.5093857687	39.2055236826567	1036.27733921647	2537.71288220412	25.4722014006132	1080.67862666646
IL4R	26.2306182679201	25.1882235473573	47.683687308499	15.8077040371353	109.245662829716	22.0615807548323
IL6R	16.8329363809513	75.0572701934881	34.9245229210732	5.88782442934649	1	1
IL6ST	6.9234187163895	52.0538231802751	46.2528405862709	10.775648858693	11.3801738679123	9.69209975053674
IL7	9.98050392704606	1.51008202629065	1	1	17.3550427635872	1
IL7R	238.392171224097	10.7879284515774	908.669935160383	205.69101223265	1	95.0287880924353
IMPA2	2.70019279054071	24.2396218738076	1	1	7.17951490807972	1
INADL	7.17629586144854	2.04895801755326	22.1033801936802	1	1	5.408646237
INF2	3.46766737789398	11.7994795680164	13.345726324788	1	15.0548137737175	1
ING2	3.40823423449458	12.9920227697814	2.99723582561735	28.7291002689603	7.17188705446692	1
INPP4B	39.9229013604286	3.19879769741905	65.4860408878197	15.7933231257014	1	1
INPPL1	10.6672934548064	34.2037393559615	1	31.2720991007238	9.17828664894704	1
INSR	1.78337735914092	33.1006371203118	1	1	1	1
INTS12	13.7494519901578	6.03321141706734	8.95573906201787	13.3425118406267	1	46.0921894747076
INTS7	2.83551576157385	4.61569624021402	1	16.4883389193944	1	17.8812951441721
IPO8	10.3935039076691	20.7048071866328	1	18.5318532604863	1	1
IPP	9.12660528506941	1.5499070931966	6.29745192562378	1	1	23.318190441119
IQCB1	9.9903471625489	10.2382510356146	3.82711086232536	8.15466233571107	29.2224349289697	19.9836171384095
IRAK3	17.1983260865062	177.137590568861	1	14.041006412445	1	5.408646237
IRF2BP1	3.87412657045307	3.26376025136899	8.43943808512997	1	1	1
IRF5	1.67802034332238	28.4059617313574	4.17002891915977	1	12.3619739884231	1
IRF8	5.63870757316931	39.1325033742321	13.4836638432928	1	294.485697525145	12.6872947418861
IRS2	8.34644797803349	147.388546010231	7.15410815398848	1	1	11.673497705198
ISL2	3.49840102334506	2.49650430684179	1	8.03700054888605	1	1
ISOC1	17.4064117086776	5.58093390325103	9.25128750845577	22.5028702297902	1	12.9551442985917
ISYNA1	4.16806589577063	1	9.27846813872357	8.67471488434205	1	1
ITGA2B	10.994997963832	90.6042366348705	8.14244900291412	18.1085256699295	1	1
ITGA6	21.7013233622837	1	27.6628743222196	8.50469043151971	1	15.4959049068638
ITGAM	14.6642180558369	169.004729361161	13.9243368807678	68.752891882544	1	133.908435998926
ITK	55.6925292275184	1	85.6675961167963	29.4280280509565	1	64.6098548591501
ITM2C	16.439932833817	3.61884510499741	21.8797614858718	5.54194486078939	131.420521557457	1
ITPKB.AS1	1	1.64274539697884	9.31334193016671	1	8.5258701787394	1
ITPR3	5.44900118210296	2.04895801755326	12.0310615938666	1	1	13.6449426551851
ITPRIPL2	10.3762193420433	42.6677364860378	4.29776147950771	1	1	5.408646237
IWS1	49.566184009448	26.8867311278485	9.33487793332275	1	22.7661510637251	13.9093889986187
JAKMIP1	48.8898435601638	1	8.24931856405498	58.5683046306409	8.642338555598	1
JAKMIP2	14.7803569860507	1	3.23270103240095	16.6065015192816	1	26.0050901864166
JAM3	1	6.5832712134686	3.82711086232536	1	32.3291197588694	1
JDP2	10.9555146269934	55.3940938573569	1	5.88782442934649	1	1
JMJD4	11.2335932468892	2.84219360351168	3.49847592968289	6.7093267561889	1	1
JMY	11.6518422926429	7.61737945113047	10.4321368390909	35.3950490733257	6.19008693395616	1
KAT6B	21.6911340828739	11.0331597690827	10.923444934278	11.7124537105354	1	63.548864065765
KBTBD11	1	16.5933988108114	6.29745192562378	1	1	1
KBTBD2	7.40443965530135	9.60715358509364	19.8965457594362	21.5045481198001	1	1
KBTBD4	9.78560552496538	2.44838018942327	1	1	9.17828664894704	19.7684329367515
KBTBD6	5.00053661475206	6.70986464817802	9.81810361057755	1	7.18716163959784	36.0655756443939
KCNA3	13.0466509950725	2.3101163208879	33.5261554526196	22.0979851796037	15.0548137737175	1
KCNE1	3.37821313386309	23.1731332541646	1	5.88782442934649	1	1
KCNE3	12.5680052759084	131.215233296226	15.2385661911106	5.88782442934649	1	1
KCNG1	1	1	1	1	9.45844787481496	1
KCNJ2	1	16.8672892174716	1	1	1	1
KCNMB3	6.32907579863689	1.73602093832366	4.91192493754624	20.1173590939277	1	14.6718482971713
KCNQ1OT1	19.6843492686288	10.7204598182632	18.3539526390707	1	47.0340220971207	1
KCTD11	1	1.35074797004612	1	1	10.0069804098176	1
KCTD12	31.7832513405069	358.009264606918	35.4968554148361	12.6513903992543	11.1755278555075	5.408646237
KCTD21.AS1	8.54516003194413	1	1	1	17.4541341011929	1
KCTD6	16.4073580604757	9.20847915731279	1	8.91120463913039	8.5258701787394	1
KCTD7	15.0062674504149	2.25951275436029	11.12172133258	22.9240710640427	3.97220983801457	1
KDM1B	10.5129705882879	46.7740120922638	1	1	22.1193241816262	1
KDM4A	13.2119879928647	6.56102416947896	1	8.63387915569297	1	1
KDM6B	18.6991109339339	28.2354522155236	9.24980444250816	1	1	1
KHDC1	5.94526747029023	1	2.56731459452005	1	1	26.0050901864166
KIAA0040	34.1698796649109	26.4951038995931	34.8983539612894	22.144231231169	126.981544690527	19.9836171384095
KIAA0125	1	2.83964302318835	1	1	84.4421451046336	1
KIAA0226L	1	4.43696398597194	1	1	78.6744001356402	1
KIAA0513	3.53900677389055	42.5203001122124	8.30915384112463	5.88782442934649	1	1
KIAA0586	8.35216002957503	5.3654781645328	10.5551059805809	14.7251937376566	1	1
KIAA0922	4.07575615459792	20.0560522540043	20.9048206996487	1	37.0713471715085	14.6718482971713
KIAA1191	15.5156160326454	15.2600182904854	28.7057455212388	15.3353003048322	1	1
KIAA1279	10.4230684422051	3.39834834085379	1	1	15.9142431021626	1
KIAA1324	1	2.49471768422576	15.393426607916	1	9.45844787481496	1
KIAA1377	3.55489185142793	1	1	1	22.680216802168	19.9089898259577
KIAA1456	4.01157650006626	1	1	1	1	1
KIAA1468	11.1577971191824	8.52676095900731	1	26.2304607191168	1	5.408646237
KIAA1598	4.42991836959885	32.9390786264004	1	1	11.3801738679123	1
KIAA1671	12.8711220553058	1	3.47139361886168	15.7349664707635	1	15.8683408418454
KIAA1841	2.30498556685963	8.27170333898492	1	8.93178663493952	1	5.408646237
KIAA1919	10.1633346084795	11.3631144429299	9.20190176798125	8.06349374527629	43.9162017227429	1
KIF13A	1	41.2799923452333	1	1	1	1
KIF19	5.80997814746585	1	1	7.74695543635934	1	1
KIF20B	23.3776818867968	2.41655348675393	9.87331117240845	50.7993481340004	9.298755186722	16.1171579743008
KIF21A	38.0666156698459	1	12.1562060602964	14.0309708375066	16.284677111196	35.0983704560911
KIF5C	1	1	4.6485431367255	1	1	1
KIR2DL2	4.02016260555469	1	1	1	1	94.4149720714693
KLC2	14.6324500214034	1.75095653088121	7.75966571436917	5.54194486078939	1	1
KLF4	16.8721387828896	77.3544905150517	3.63850850391291	1	7.6934404283802	5.408646237
KLF7	4.06925593285197	30.0312207277196	19.6386288251679	1	3.97220983801457	5.408646237
KLHDC7B	12.1348929634714	4.19942131992056	2.83116645303058	1	9.17828664894704	1
KLHL14	1	1	1	1	16.1631076133332	1
KLHL26	4.28008096201101	2.84877740350307	1	1	1	13.6449426551851
KLHL36	12.9443384384204	17.6479943724522	29.4611161811996	16.6472195532791	68.3756285064529	1
KLHL42	14.6851963752786	7.95885425027619	11.7546433933948	1	6.19008693395616	1
KLK1	1.54498882772903	3.14443425086657	1	1	9.45844787481496	1
KLRB1	249.252849991782	17.5871621773339	351.933276828387	332.818116926662	14.8671544650094	1618.62051350046
KLRC1	8.55534288664467	2.21469046650187	1	8.30903323417412	1	493.327602031587
KLRC2	3.57116998519006	1	1	7.85889873521907	1	35.2525483050144
KLRC4	12.2468152759255	1	4.58554023334695	1	1	10.1381783955186
KLRD1	533.681936296842	2.96764742754822	7.14431092876406	330.587779693844	1	841.976143933203
KLRF1	130.364540529823	3.78887215727473	2.77038778574059	144.098469974594	1	714.380882944413
KLRG1	374.6336792591	3.41595229811024	24.9017745985742	380.155919074089	1	56.5277760886661
KLRK1	22.5629371004116	1	2.61498708010336	14.654731530549	1	63.2603701476254
KRI1	23.1502352812027	8.95454338267251	11.8383079187698	1	18.1008488031008	57.2152846756969
KYNU	6.66997965398051	53.8487761684392	1	1	45.8351607459944	1
L3MBTL1	1.67802034332238	2.92530861811774	1	8.63387915569297	1	1
L3MBTL4	1	2.09389083844545	1	1	1	22.6758043224134
LACTB	9.05306058005043	66.2148222320712	7.34226586404425	8.63387915569297	13.7591706539075	1
LACTB2	12.9902536587495	14.2497785004292	11.0961877475963	24.0516058689379	7.18716163959784	1
LAG3	89.2610878057255	1.67639594595326	9.64328391389789	14.6205313953193	1	1
LAIR2	5.25889769690652	2.6441348237512	18.3850667470628	87.3225347679107	1	47.6293858921295
LAPTM4B	3.15254667797471	2.32608934924817	5.38174873347793	1	1	11.673497705198
LARP1B	9.71436418105688	9.43087936998836	7.18945066493476	1	33.5115257729813	38.1706152294724
LAS1L	16.8662757492785	4.7844243257622	12.1182665746174	9.27910519431061	1	9.69209975053674
LAT	193.907457679709	20.1962634190635	133.71355909602	233.035036428414	1	111.136008131535
LAT2	13.7096796752976	100.403225503643	1	14.3664803983577	88.8515408645829	97.4582889187338
LATS2	1.67802034332238	16.3285947423457	1	7.31217492299146	1	1
LAX1	19.4571154526389	1.35828784272024	4.91775841534508	25.9511650392987	3.97220983801457	43.9195464342385
LCK	350.670206604091	17.175210053415	214.990801720005	398.448757044663	14.8671544650094	218.730708195356
LCN2	3.68522695538227	26.0493708505173	1	1	1	1
LCN8	1	1	1	1	85.2996748419424	1
LCNL1	13.4122403073764	1	1	6.68404658644583	1	1
LDLRAP1	61.2884020126759	9.21295846041669	142.76919104142	25.4038413579305	12.1080255484588	45.5907121102783
LDOC1	1	1	13.0157334547139	13.285783520209	1	1
LEAP2	4.60757820015646	4.16664515873721	2.87577141099277	10.4061873900652	23.6412957407908	16.6472484313633
LEF1	15.3991963996732	4.19768527584817	150.542194383749	6.71735675162659	11.1755278555075	14.6718482971713
LENG9	9.50219095497519	3.04054745719142	1	1	1	13.6449426551851
LETM2	2.15520396281168	2.5958897019473	1	1	1	12.1088893332445
LGALS12	1	10.4641432291907	1	1	1	1
LGALS2	8.87909989054025	71.1166101597594	1	7.41679660679795	1	1
LGALS3BP	5.19066517385814	2.00191124543482	17.8383201653688	9.26227774472866	1	1
LIG1	8.52546189281716	3.21605285115069	12.5967644629182	25.7412203794564	7.18716163959784	1
LILRA1	1.91557652022325	63.6224030122009	2.6120763866275	1	11.1755278555075	1
LILRA2	9.27313180433568	98.3384211604318	4.6485431367255	5.88782442934649	1	1
LILRA3	2.83322430613406	65.5492616437256	10.2349417474339	4.88379679975144	1	1
LILRA5	4.46326715409527	118.11993075139	3.63970646464113	5.07659099154922	6.19008693395616	1
LILRA6	7.65110403150504	58.2211927057668	1	1	1	1
LILRB1	27.4196256445035	56.0426294532426	3.51142699281731	67.9003873825996	26.1572327044025	13.6449426551851
LILRB2	6.94873716590555	111.117695525286	1	5.88782442934649	6.19008693395616	1
LILRB3	8.83929859989685	82.9273549034238	4.74731130413928	9.39595315058142	1	31.9147710568603
LILRB4	4.92611231577192	52.3310101955736	1	1	1	1
LIMA1	18.6238975138412	1	3.91735419572162	36.3440747166116	1	1
LIME1	9.1891861683206	1	3.58627824215841	1	15.9142431021626	1
LIMS2	1	1	13.4637468318582	1	27.7730382289515	1
LIN37	8.93538690420738	5.83224185577941	3.81206940187284	20.5773362563641	1	1
LIN7A	1	20.4142959661461	1	1	1	1
LINC00094	10.5317290303217	2.36676439032058	3.22161004523198	1	1	1
LINC00341	5.3514736122593	8.81053419294316	5.06054422946554	1	11.1755278555075	1
LINC00402	1	1	17.3793385486932	1	1	1
LINC00478	1	1	6.98017540306132	1	1	1
LINC00482	2.38677405844975	19.622628195649	1	1	1	1
LINC00544	1	1	5.44676331176527	1	1	1
LINC00649	32.603588579239	2.00664182274648	33.5685367776781	36.8273457808457	1	1
LINC00694	1	11.8637815369825	1	1	1	1
LINC00843	1	1	2.76769640874798	10.2527480661756	8.3542930685788	1
LINC00852	3.40277183759185	3.99664151591764	5.11562754865813	28.8921924053225	1	12.1590952205595
LINC00861	204.813041201719	6.50456427446034	182.599704816618	122.085587060383	1	167.092323174358
LINC00877	1.59878303336299	23.6481110713791	1	1	1	1
LINC00887	5.26848007624843	2.25467527974342	4.54401309867242	7.57064760302776	19.0855322695525	1
LINC00893	8.01007421024212	3.26862403916154	1	6.95029126675751	1	1
LINC00896	7.71423836746583	1	1	1	1	1
LINC00910	3.18698742482231	6.4199307734272	3.82711086232536	8.05736224028907	27.2730570122272	17.7854235381994
LINC00926	2.72387637737723	2.43970254685127	4.58554023334695	1	486.70884949981	1
LINC00937	4.76633056144952	43.8753937517773	3.96630280018985	1	1	1
LINC00944	32.0316870582648	1	10.151446959142	53.5973484147678	1	31.2274242342374
LINC00984	1	20.3064259750053	6.30470208793074	1	1	1
LINC00987	25.3110279259435	2.47378070437875	1	20.1566982819424	1	21.4851369353312
LINC00989	4.56974569131695	12.8393624083573	1	1	1	1
LINC00996	7.74327071373556	2.25818897397476	1	1	32.1405216037369	23.2177786664889
LINC01024	1	1	3.87392658841922	1	1	1
LINC01137	1	1.9099740823003	6.28123550509611	1	1	17.3869893925747
LINS	28.0555018753828	7.04809740818835	56.3473242319653	24.3973205295389	9.298755186722	18.3802036273288
LLGL2	23.2402590118917	3.0796955112282	10.1678286828667	28.6877530945516	1	71.7527528739158
LMAN2L	13.6008146914937	4.80739511252443	2.6278744192558	7.85889873521907	1	1
LMBRD1	22.9064116701657	50.1725441561821	19.2287424921159	15.8042179448795	104.150350158977	22.1373044567806
LMNB2	10.5208069378052	4.76602576659709	4.21657177779922	12.8963991756743	1	1
LMO2	3.70174739457491	59.2005039862311	6.30470208793074	1	12.8518518518518	9.81729247400001
LNX2	9.5511279707407	3.99087102284103	6.04464510921657	1	1	15.8683408418454
LOH12CR2	8.06308919409993	2.16622587473124	1	1	1	1
LOXL1.AS1	3.46425596719582	1.59517680619793	9.28407474955254	6.83080179355463	6.5540127742294	1
