NAME	Cluster 1	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8
GRAP	4.53281989684166	1	1	19.6893443657686	1	1	1	18.819990464333
GRINA	135.238684478882	133.800052006116	1	17.8776371308017	1	146.891915832513	28.9642058165548	42.8254773256643
GRK4	1	1	1	9.78811846383689	1	1	52.2557662737058	1
GRN	855.152837563057	587.348795197093	57.309692572557	45.3088323889277	63.8510531392713	318.989545615791	29.5306704707561	156.150799042628
GRPEL1	28.2931933120284	1	84.4920719482393	5.189710072063	50.4400197409389	30.7740942777309	1	17.7319211591875
GSDMB	1	1	1	4.86249517188103	1	1	1	11.5867157890279
GSKIP	17.7289475971148	1	18.7910617705665	10.2397065500603	42.5404103124535	1	40.1389432485323	25.9886922166785
GSN	82.2583102997583	37.2299934949508	10.9585723390695	1	1	64.6025121785216	43.0875420875421	1
GSR	27.7921339744991	101.088506050133	1	7.86577411603157	1	59.9756553741679	1	1
GSTM3	1	1	1	9.06126561870213	1	22.1255703904005	87.1111165699763	1
GSTM4	12.6686114352392	1	26.0832672673107	11.9370511807283	1	12.6680668346868	1	1
GSTZ1	33.2843717101857	20.3708352704169	1	1	1	1	1	8.98173778395033
GTF2H2C	17.8502990786814	1	29.06517339758	10.1224229155264	1	1	27.3157894736842	28.6793366902502
GTF2H3	1	1	18.7910617705665	8.12098554439934	1	15.5619757688724	1	36.6892523677262
GTF3C1	13.4161907126893	1	1	21.2142712755205	72.3590133889861	15.5619757688724	80.283463521515	18.7550513120983
GTF3C3	1	25.9575721273834	1	1	17.8372844827586	1	31.5250305250305	1
GTF3C4	17.0857493131732	25.0188307633184	1	8.92707094728497	1	1	1	1
GTSCR1	1	1	1	9.0051232788985	1	1	1	1
GUCD1	11.1050929668553	1	19.3230724127822	16.5040133856214	1	9.06191551112544	29.5306704707561	85.8701783362133
GUCY1B3	1	1	1	1	1	22.1255703904005	1	1
GZMA	17.1474746505068	47.7837929818926	818.9084312443	70.8707881645414	1502.95972879629	33.8605913939495	1497.77749922239	25.8872702865017
GZMB	11.1050929668553	16.6803713111927	87.3828125901522	14.3547008547009	1776.57406490146	10.318622334874	1444.07021820639	1
GZMH	13.1902130755167	17.201678493892	1161.15691844088	12.2402768528104	2124.70329997306	53.4600852071182	525.61514526105	12.637108411302
GZMK	1	13.374552969274	1142.70688546509	15.862789262535	36.2733470769766	1	113.989752574622	14.2569731678863
GZMM	1	1	448.576410502267	99.8697462291333	571.01355456616	22.1255703904005	447.921423483648	8.98173778395033
H2AFX	9.8904694167852	1	15.8069177919924	6.37721137817927	1	1	83.8114620767983	1
HACL1	1	1	18.1892189218922	6.40248514316587	1	1	43.0875420875421	12.637108411302
HAGHL	1	1	40.6953411513774	6.0673963717442	1	1	1	28.0530845898657
HAL	1	25.9072206032529	1	1	1	18.7398343714537	1	1
HAPLN3	1	1	10.9585723390695	19.6605612586589	1	1	1	1
HAUS3	14.5135135135135	1	1	39.0660438134549	1	9.06191551112544	1	10.7360555344608
HAUS5	4.95820139328689	1	12.8035882908404	25.2529192687483	37.5225790907907	1	1	11.5867157890279
HAUS8	1	1	15.2207053469852	1	21.8125208125208	1	1	1
HAVCR2	32.9918135537254	38.0690950302732	1	6.37721137817927	1	30.1239515377446	96.0673548816419	1
HCAR3	12.6686114352392	1	1	1	1	1	1	1
HCFC1R1	22.8039091330374	83.3199036581967	1	25.2449441047998	1	24.109632094657	1	10.1610326315982
HCFC2	1	1	1	12.9779983820031	1	1	1	28.8881684445374
HCG11	22.0172573415625	1	1	1	38.6582483653407	15.5619757688724	1	11.5984971331065
HCG18	4.95726157499011	1	25.5068403233608	22.6185464372067	20.4825436408978	16.4549950544016	64.1113916061849	10.8794704603833
HCK	212.695793339674	230.337551339327	1	1	18.8062678062678	235.849706765107	1	33.318902967655
HDHD3	1	48.9670878846291	44.8162795084904	6.40248514316587	1	1	27.3157894736842	24.0193842625488
HEATR1	8.6057195010648	17.201678493892	1	23.3070143978542	1	12.5548160473285	1	1
HEATR3	15.0632943601422	1	1	1	1	33.6151242379654	1	1
HEATR5A	11.5196717862403	1	1	1	1	44.4758669867167	1	1
HELB	1	25.1126543209877	29.6214808302414	28.2891124139035	1	1	1	1
HELLS	1	1	12.2979031091829	12.2894734096325	35.1332703169409	1	1	20.5882548823725
HEMGN	8.90513833992095	25.9072206032529	1	23.9521935048095	1	1	1	25.9886922166785
HENMT1	5.70013160368491	1	24.7144873825382	24.5598512750294	95.4388053216187	1	82.1579419174356	1
HERC1	21.1453973202863	23.8060572888159	107.29090566632	11.7796965213451	18.1232876712329	34.8285152632943	40.7298371076679	10.7360555344608
HERC3	1	47.686439830235	1	1	1	30.1899980770759	1	14.2569731678863
HES1	1	1	1	1	1	1	1	20.0882844155538
HGF	13.641947242442	1	1	1	1	1	1	1
HHEX	75.8325136228171	56.1747060062343	1	1	1	79.8655265487511	1	143.809848741989
HIBCH	4.53281989684166	19.102168639803	1	1	16.3073720303698	19.637244669748	40.1389432485323	20.6165274038528
HIGD1A	25.7478507428284	1	133.439399393631	19.7415823960103	105.144218139517	12.5548160473285	63.2776620089297	26.841066491473
HINT3	10.0810025426807	40.9469669576597	12.8136282014932	10.3923170846248	25.6159905474596	12.6680668346868	1	1
HIP1	9.23295150052657	1	1	1	1	1	1	1
HIP1R	1	1	1	1	1	1	40.1389432485323	22.4283879492224
HIPK2	65.9701009738925	40.0918991474992	1	23.9606252281442	16.3073720303698	134.925097235621	126.096621423863	1
HIPK3	42.7042768078186	97.8749765894035	15.8069177919924	1	17.4430413049198	193.298643542124	43.0875420875421	1
HIRA	26.7484662621935	1	1	1	1	23.823376008167	40.7298371076679	13.1137236375089
HIST1H1D	1	1	34.6513263989679	68.7323575714421	15.6575984990619	1	1	1
HIST1H2AC	22.7754935031549	104.567918216814	35.3420629004227	19.3133956481378	30.9052198701281	277.972460463665	1	49.6972114232788
HIST1H2AE	1	1	1	6.40248514316587	1	1	1	1
HIST1H2AK	1	1	1	8.70712909441233	1	1	1	1
HIST1H2BJ	1	18.495057646215	14.2527565733673	1	1	48.8410898943694	1	15.7131307335231
HIST1H2BK	26.9266467086025	24.4115278363066	25.5675421750003	55.401684442386	17.5431445209106	172.408115963094	1	148.383109816802
HIST2H2AA3	1	25.1126543209877	1	1	1	47.9273202729797	1	24.4634380975844
HIST2H2BE	1	22.9934899269816	1	1	1	56.6836074980788	1	1
HIST4H4	1	1	14.1898280046428	22.3675213675214	1	1	1	1
HIVEP2	1	1	13.6993802702428	13.5326099203495	1	10.318622334874	1	1
HIVEP3	5.70013160368491	1	16.140503875969	47.008772587999	67.1197421454041	12.5548160473285	40.7298371076679	14.9440842222687
HK1	49.8087365916431	1	1	21.8134644772675	25.6159905474596	79.7576539194726	1	1
HK2	35.1333139589998	56.7651206035048	1	1	1	32.041308206709	1	1
HK3	32.8990020792625	89.3006478779724	1	1	1	23.6916656553114	1	1
HLA.DMA	277.609471446479	86.1549472955417	32.3636933885334	36.1808758899958	1	131.020879659055	29.8184438040346	340.788161802127
HLA.DMB	161.572205047519	145.35320961249	15.8069177919924	16.2021891152326	1	115.381061615481	1	343.845094495559
HLA.DOA	10.4002632073698	1	1	5.74090930640497	1	1	1	51.03058663532
HLA.DOB	13.9794276072425	1	1	1	1	1	1	175.575150352607
HLA.DPA1	997.945197098122	177.92579908383	272.745562592041	114.189386506895	352.563637085144	375.403056681618	82.2264853360744	2021.54947401428
HLA.DQA1	513.604615821395	16.834560511773	66.139515239665	30.1530474950499	240.3591048269	99.5269995332352	40.7298371076679	1035.05003682896
HLA.DQA2	389.603637389285	1	66.139515239665	30.1530474950499	203.3530943304	54.5130823724993	40.7298371076679	747.98656494939
HLA.DQB1	267.621601540296	26.1610305958132	62.3994498432633	40.5404504654075	46.7239177936969	49.9217082588706	29.8184438040346	795.716644846654
HLA.DQB2	4.24485690181063	1	1	11.5418511490618	1	1	1	31.820003464346
HLA.DRA	2964.94866832287	751.571365360266	120.686414374276	205.483637558185	175.563913931277	1999.47957788931	126.17006703105	5526.26371593281
HLX	37.2387029575541	74.6113207141066	1	1	1	27.1167918162009	1	11.4634250975714
HMCES	1	1	33.2851069931199	11.5418511490618	20.6664568911265	16.4549950544016	1	22.2387109518366
HMGA1P4	8.90513833992095	1	1	21.2142712755205	1	1	1	33.8452280502588
HMGB3	14.5135135135135	1	1	1	1	10.318622334874	1	1
HMOX1	34.7643136506098	33.0011722243649	1	6.40248514316587	1	39.8654047618542	1	1
HN1L	11.5507491031863	1	1	1	1	1	40.1389432485323	31.051679979944
HNMT	121.384162944072	114.930046491769	22.3675213675214	1	1	78.4599436281653	52.2557662737058	8.35656536676157
HOMER3	20.8567399468378	25.0188307633184	1	1	1	16.4549950544016	1	1
HOPX	4.24485690181063	1	198.740203594483	33.7897303751234	644.874289345887	24.109632094657	944.683270763641	14.2569731678863
HOXA10	1	1	1	1	1	1	52.432875143004	1
HOXB2	1	1	28.6576693126173	46.7759402745603	19.6901913875598	17.1238310222509	52.2557662737058	1
HP	64.9103559317885	30.4646277144288	1	1	1	10.318622334874	1	1
HPGD	1	1	1	26.336981858721	15.6507266760431	10.318622334874	109.819711016722	1
HPRT1	48.2377806847982	1	1	44.7886759212436	60.6601293420954	12.1368496079829	1	17.4545874567592
HPS5	19.3447041597373	1	12.2979031091829	1	38.2555621174406	19.053148469093	1	1
HPS6	1	1	13.6993802702428	12.6387337057728	22.2152070604209	22.1255703904005	1	1
HPSE	56.0964468112898	65.395269874722	1	1	31.5922662750857	82.2237100599116	29.5306704707561	1
HRAS	11.5507491031863	1	13.0843000773395	1	44.9659236741669	1	32.5556958030925	1
HRH2	60.8975645051298	1	1	1	1	17.1238310222509	1	1
HS3ST3B1	1	1	15.8756396525051	44.9910982083509	43.4222583537274	1	1	1
HS6ST1	10.7238428626994	1	10.4977585289872	1	57.0858678894974	15.5619757688724	1	1
HSD17B7	5.70854129390715	1	23.1278484552275	5.74090930640497	25.6159905474596	9.06191551112544	31.7219662058372	53.3503620750667
HSD17B8	1	1	22.3675213675214	16.1860288534548	21.8125208125208	1	1	34.6600774648334
HSH2D	1	41.6299869313058	1	10.4818186128099	38.7583515813315	1	213.82602582144	60.7671930632642
HSPA1B	1	1	1	1	1	32.399260251631	1	1
HSPA4L	25.0331852997538	1	12.2979031091829	1	1	1	32.5556958030925	1
HSPA6	5.30811649146993	47.4235681163107	1	1	1	48.815459460888	1	11.5867157890279
HSPBAP1	4.8717670744928	57.5869567937142	1	1	36.9255849458175	1	1	18.7550513120983
HUS1	8.6057195010648	1	20.1201085454605	4.86249517188103	21.8125208125208	1	1	14.9440842222687
HUWE1	5.70013160368491	65.2837918821198	47.2377926093144	20.3088961604507	1	9.06191551112544	1	1
HVCN1	18.7881408435031	1	1	13.5326099203495	16.7908034360788	29.9544443428152	1	302.686352097579
HYI	11.1050929668553	28.9524807826694	1	26.9123642683976	39.9650872817955	1	1	10.1610326315982
HYLS1	1	1	1	1	18.1232876712329	1	1	17.7234922582845
IARS	24.3736558288649	1	45.2558175335615	29.219394554419	1	1	83.8114620767983	54.5637869887038
ICA1	1	1	1	20.1843904304577	1	1	1	1
ICOS	1	1	1	33.3097565689761	1	1	1	1
ID2	195.757990986202	129.601344479182	487.897789062516	164.840254864649	903.730667230374	92.9449145708201	1083.6187693343	1
ID3	1	1	1	28.2891124139035	1	1	1	55.5642100136238
IDE	35.1086850070974	1	1	9.78811846383689	1	19.053148469093	1	1
IDH3A	34.4081314350005	16.4192493909397	1	1	15.6575984990619	24.109632094657	1	11.5984971331065
IER3	25.4148342994236	101.505753268485	1	6.37721137817927	1	63.3892185156963	1	1
IER5	23.1338701647594	26.1610305958132	18.9907887161773	12.7127977539877	1	113.661027500874	1	50.5349793765057
IER5L	25.0642626166998	19.7339590475655	1	1	1	1	1	1
IFFO1	46.7860265991882	1	1	1	1	35.1769794913439	80.283463521515	16.7262376549034
IFI30	280.646991851436	121.103170194006	1	1	16.2961331375428	176.171443324626	1	1
IFIT1	1	1	1	1	1	1	1	12.637108411302
IFITM1	5.70013160368491	1	67.031361617954	52.0923130044283	269.706364386629	10.6779188603283	141.358612825188	11.4634250975714
IFITM3	164.969045377002	66.0017390374699	10.9585723390695	33.2743365976125	57.25078819785	130.100216256739	334.016944921898	1
IFNG	1	1	34.9414766567207	1	1	1	31.7219662058372	1
IFNGR2	192.530450330908	185.181503997088	1	37.4183639356151	1	214.029616595451	1	90.45509796305
IFNLR1	1	1	1	1	1	1	1	18.7550513120983
IFRD2	21.2405101134169	1	36.629833873191	24.545138818914	26.6042605489554	1	1	12.637108411302
IFT52	21.4334196217378	1	1	1	33.4638663053297	17.1238310222509	1	12.7317190487922
IFT57	17.820876260472	1	1	49.903678838605	15.6575984990619	1	1	155.922720275926
IGF1R	1	1	1	12.6387337057728	1	15.5619757688724	1	1
IGF2BP2	9.8904694167852	1	1	1	1	12.5548160473285	1	1
IGFBP2	10.3370681605976	1	1	1	1	1	1	1
IGFBP3	1	1	17.8078526287482	1	1	1	1	1
IGFBP4	1	1	1	6.37721137817927	1	1	29.5306704707561	36.5101026241966
IGFBP7	49.1435209905288	1	1	1	1	10.318622334874	201.005167095185	11.5867157890279
IGHMBP2	1	1	12.8136282014932	20.6999993244749	1	25.6416032812759	1	1
IGJ	4.95820139328689	20.3708352704169	28.5062980622352	15.7102088849662	1	1	29.5306704707561	208.798196738618
IGLL5	1	1	1	1	1	1	1	930.282716540165
IGSF6	104.690219181674	41.3079863386045	1	1	1	77.8492160418729	1	1
IKZF2	1	1	1	11.4698815149101	1	1	1	11.5984971331065
IL10RB.AS1	9.8904694167852	33.2484814994519	17.8078526287482	5.1101520756268	1	1	1	1
IL12RB2	1	1	1	1	1	1	60.5199016196473	1
IL13RA1	72.7843651657633	1	18.1892189218922	1	1	54.2789687067211	1	21.5811982569409
IL18	39.7404373601497	1	1	1	1	41.5879089691314	40.1389432485323	1
IL18RAP	1	1	32.1806167208202	1	1	1	73.409564722621	1
IL1B	5.30811649146993	20.5137181438551	1	1	1	19.637244669748	1	1
IL1R2	53.048215853395	16.4192493909397	1	1	1	27.1167918162009	1	1
IL1RAP	17.9861408826016	35.2511253479137	1	8.92707094728497	1	38.6716078635294	1	1
IL1RN	18.6289812026203	67.6544823356977	1	1	1	86.3597922066422	1	1
IL2RA	1	1	1	15.8843037559758	1	1	1	26.8097819073429
IL2RB	1	1	90.6261050638437	1	107.000261745989	1	525.146647469567	1
IL32	39.6295973243839	44.3821889760587	2040.19404454018	1097.23829157217	3043.85288844932	102.21429353075	759.503241656631	48.9991984330552
IL6R	111.743684440718	98.9649187325311	13.6300899262403	38.2593002443481	1	104.070425405284	1	1
IL7	1	1	1	1	16.2998776009792	1	1	8.96838146235738
IL7R	1	1	304.954803979804	953.298542482112	101.951567617718	12.1368496079829	158.778479015462	1
IL8	13.0889748549323	1	1	1	1	1	1	1
ILVBL	1	1	1	30.0746504619337	42.6250416250416	12.5548160473285	1	17.7319211591875
IMPA1	8.915462968277	22.2734273618823	56.4379083004113	9.78811846383689	41.2950644534186	1	27.3157894736842	12.637108411302
IMPA2	20.6016617405283	25.1126543209877	1	1	1	53.38473835006	1	8.35656536676157
ING2	1	1	1	8.12098554439934	34.6330336330336	14.504753673293	1	1
ING4	8.9145231499802	25.9072206032529	25.4421553864704	27.5550424799832	38.4484909232654	1	97.5339677040912	12.7317190487922
INO80	1	1	13.1583503550238	1	21.6134564643799	25.6416032812759	1	11.5867157890279
INPP4B	1	1	35.4046820328742	56.8451533790641	21.8125208125208	1	1	1
INPP5B	11.5196717862403	1	1	1	1	1	68.9573870525669	18.1427704155486
INSR	10.3370681605976	42.1592506212754	1	1	1	35.8909497167022	1	1
INTS12	8.82902864948291	1	31.9808897752093	1	17.4430413049198	1	111.839159324607	1
INTS2	1	1	13.7032520325203	1	16.3073720303698	35.6644481419856	1	1
INTS5	23.6864447195515	1	14.2696390658174	1	1	26.6988253768553	1	1
INTS6	18.4707750885036	1	32.5741880803895	23.3887696931761	1	10.318622334874	1	1
INTU	1	1	1	1	40.0214748666887	1	1	1
IP6K2	4.21543408360129	1	15.8069177919924	11.5418511490618	31.1454833016918	1	29.8184438040346	30.4072263471797
IPCEF1	19.5031337925668	1	42.0047405718277	76.0907858294004	22.2152070604209	26.1728205079798	67.0456265813521	1
IPO13	4.95726157499011	18.495057646215	10.1615362063911	1	1	1	1	1
IQSEC2	11.4975855553223	23.8060572888159	1	1	1	28.371770803967	1	1
IRAK3	112.522389995933	305.928749338319	1	1	1	212.206995559162	1	1
IRF5	22.3924542979386	83.9364557792129	1	1	1	52.2479778949483	1	8.34748458865109
IRF8	26.0263712864644	86.3519662436084	1	6.40248514316587	1	29.935353893328	32.5556958030925	229.312595990055
IRS2	107.299124681232	208.825923738512	10.4977585289872	1	1	178.195457061393	29.8184438040346	1
ISG20	24.9749037650694	1	250.502893720901	141.382473808292	179.933495971752	10.6779188603283	458.875624175169	407.539859737871
ISOC1	17.4140199918564	1	18.9907887161773	6.0673963717442	35.7768635401794	1	1	1
ISOC2	32.9955558674502	26.4026317126454	28.2283967424936	1	62.5821793157539	1	52.2557662737058	1
ISY1	17.9434090138936	16.4449695734099	33.7977065081698	8.156147130385	1	9.06191551112544	72.7002160760752	59.6152194780635
ITFG3	1	1	17.8078526287482	1	1	1	1	10.1610326315982
ITGA2B	11.5507491031863	32.6555872111428	1	1	17.4430413049198	107.911055046766	1	1
ITGA5	32.0117080119228	16.834560511773	1	4.81606563632893	76.0252294653824	38.8239736523195	72.8431000684197	1
ITGA6	1	1	18.7910617705665	22.5262081584329	1	1	40.1389432485323	1
ITGAM	123.177404889683	255.929598443866	1	1	93.8322564629136	166.369582802102	71.4518033135051	11.1230968577907
ITGB3BP	11.7055155554331	1	29.966202983772	20.2992673479332	1	42.4421611124177	63.2776620089297	1
ITGB5	1	1	1	1	1	22.1255703904005	1	1
ITGB7	25.5396506978882	1	73.3649052803427	44.6302762092436	273.286568594909	21.4554719428569	40.7298371076679	44.2951862692527
ITK	1	1	86.762001325303	102.14380253167	55.3176080042316	1	92.4002865466885	1
ITM2A	1	1	65.9410120203339	193.628768405913	299.273616270048	24.2226189677658	1	26.7234327744557
ITM2C	1	1	29.4932755869615	35.267601237189	16.7908034360788	1	1	85.9103467255068
ITPKB	11.4975855553223	1	15.8915892304027	24.3234853464721	1	1	82.977732479543	11.5984971331065
ITPR1	1	45.1541592765614	22.3675213675214	8.5312547070342	1	12.6680668346868	1	27.8265972850013
ITPR2	10.4170825878143	1	13.0843000773395	7.9487874365923	16.2961331375428	12.1368496079829	60.5404100098718	12.637108411302
ITPRIPL2	39.3349255578435	17.7892280312951	22.5820586063267	1	1	43.6922395748189	1	1
ITSN1	20.631751645867	1	1	5.1101520756268	1	1	1	1
IZUMO4	1	1	1	1	1	10.318622334874	40.1389432485323	11.5984971331065
JAG1	17.3687430389241	1	1	1	1	12.5548160473285	1	1
JAK2	29.4535177864129	53.6508441732197	1	5.1101520756268	16.3073720303698	63.6943669453263	1	1
JAKMIP1	1	1	30.2736918595093	1	17.8372844827586	1	1	1
JAKMIP2	1	1	1	1	40.991660143159	1	1	1
JDP2	31.7948407200006	85.3371471491848	1	1	1	69.5815979723325	1	14.9440842222687
JMJD6	12.8717847249703	16.4449695734099	45.832443685977	9.0051232788985	18.1232876712329	1	1	1
JMY	1	1	27.2964131692437	1	21.8125208125208	12.6680668346868	1	1
JPX	27.5366177194189	1	36.157945133741	59.8477130805632	37.0601421835869	1	32.5556958030925	9.95936926040405
KANK1	1	1	1	1	1	1	1	20.7477484206262
KAT2A	5.70013160368491	1	13.6300899262403	1	1	1	1	23.1951441463637
KATNAL1	4.53281989684166	1	15.2207053469852	1	1	1	1	1
KBTBD11	4.95820139328689	30.7546735873111	1	16.1860288534548	1	46.4719658776755	1	1
KBTBD2	13.370113805047	1	1	21.5632402316341	19.8764723648444	30.6079645164215	1	1
KCNA3	1	1	1	24.8065384353814	41.0916794252654	1	1	17.7319211591875
KCNE1	14.7661831867876	17.0751028806584	1	1	1	34.1948294258553	1	1
KCNE3	100.449635843779	132.39808676185	1	1	1	148.017163413298	1	1
KCNH3	1	22.9934899269816	1	1	1	1	1	1
KCNJ2	30.4511487786643	1	1	1	1	12.5548160473285	1	1
KCNK6	44.5696444638103	1	1	1	1	33.428254429531	32.5556958030925	1
KCNMB1	28.8101004942815	1	18.7910617705665	1	1	1	1	10.7360555344608
KCNQ1	1	38.1079878736553	1	1	1	24.5169105655271	1	15.0552088604037
KCTD12	260.541529807829	415.78681079705	12.2979031091829	1	18.8062678062678	365.832382379141	1	1
KCTD17	1	1	1	26.9623675877019	1	27.1150639802184	1	1
KCTD2	1	24.4115278363066	1	1	1	35.1769794913439	1	1
KCTD7	10.7238428626994	1	24.3776623649145	7.6454013822435	1	12.6680668346868	1	1
KCTD9	14.6820442559862	1	1	1	41.6977507013187	19.053148469093	1	1
KDELC2	5.70013160368491	1	14.2527565733673	1	1	1	1	1
KDM1B	13.4232893136269	47.6097548789799	1	1	1	74.7779048017154	1	1
KDM3A	1	18.3801206180371	1	8.1301247771836	20.4825436408978	21.9866891695608	40.1389432485323	1
KDM3B	61.997559859941	79.9464414093232	12.8035882908404	8.62253220519857	16.7908034360788	61.2090315403505	1	1
KDM4A.AS1	1	1	1	13.4981969225786	17.4430413049198	1	1	1
KDM6A	18.6702812139137	45.5318658662301	1	11.7631040792164	1	36.7784528892588	1	1
KDM7A	69.9468774988256	53.9773469040551	22.3675213675214	1	1	31.016970823274	1	1
KIAA0125	1	1	1	1	1	1	1	84.9965326088196
KIAA0226L	4.95820139328689	1	1	1	1	1	1	83.6823955158254
KIAA0355	4.21543408360129	1	18.9907887161773	60.8736805231131	30.9262829502769	1	1	40.3435455935777
KIAA0368	27.8838132122493	1	12.3936742320664	4.81606563632893	18.1232876712329	37.4416842239625	56.9284116331096	1
KIAA0513	22.2747881099473	25.1126543209877	1	8.5312547070342	1	68.2275110205045	1	1
KIAA0586	5.70854129390715	1	1	1	21.3252032520325	1	1	1
KIAA0930	57.4690959941962	162.886017933685	17.0071712127033	1	18.8062678062678	163.671204347383	1	12.637108411302
